clearinghouse_id,system_name,county,population,service_connections,total_population,clearinghouse_water_type
CA4510002,MOUNTAIN GATE C.S.D.,SHASTA,2227,669,2227,"Groundwater & GWUDI,Surface Water"
CA4510011,CENTERVILLE C.S.D.,SHASTA,4211,1259,4211,Consecutive Connections
CA4100509,COUNTY SERVICE AREA 7,SAN MATEO,300,75,300,"Hauled Water,Surface Water"
CA4300562,ROSEVIEW HEIGHTS MUTUAL WATER COMPANY,SANTA CLARA,148,53,148,Consecutive Connections
CA4300563,MT. PLEASANT WATER USERS ASSOCIATION,SANTA CLARA,300,90,300,Consecutive Connections
CA4110005,GUADALUPE VALLEY MID,SAN MATEO,1471,746,1471,Consecutive Connections
CA4310001,CWSC LOS ALTOS SUBURBAN,SANTA CLARA,70175,18526,70175,"Consecutive Connections,Groundwater & GWUDI"
CA4500317,"SHASTA CSA - FRENCH GULCH, #11",SHASTA,277,84,277,Surface Water
CA4110019,O'CONNOR TRACT CO-OPERATIVE WATER CO.,SAN MATEO,2789,359,2789,"Consecutive Connections,Groundwater & GWUDI"
CA4110022,CITY OF REDWOOD CITY,SAN MATEO,89037,23616,89037,Consecutive Connections
CA4310013,STANFORD UNIVERSITY,SANTA CLARA,32235,1523,32235,"Consecutive Connections,Groundwater & GWUDI"
CA4901246,DOWNTOWN GRATON MUTUAL WATER SYSTEM,SONOMA,110,24,110,"Consecutive Connections,Groundwater & GWUDI"
CA4400526,BIG REDWOOD PARK WATER,SANTA CRUZ,182,66,182,Consecutive Connections
CA4710012,HAPPY CAMP C.S.D.,SISKIYOU,1100,454,1100,Surface Water
CA4700521,SISKIYOU CO.SERVICE AREA #5/CARRICK,SISKIYOU,143,58,143,"Consecutive Connections,Groundwater & GWUDI"
CA4310007,CITY OF MOUNTAIN VIEW,SANTA CLARA,81756,17823,81756,"Consecutive Connections,Groundwater & GWUDI"
CA4810001,CITY OF BENICIA,SOLANO,27131,9735,27131,Surface Water
CA4810003,CITY OF FAIRFIELD,SOLANO,119897,32536,119897,Surface Water
CA4400618,RIDGE MUTUAL WATER COMPANY,SANTA CRUZ,213,76,213,Consecutive Connections
CA4910023,CALIFORNIA-AMERICAN LARKFIELD (PUC),SONOMA,7702,2334,7702,"Consecutive Connections,Groundwater & GWUDI"
CA4910025,KENWOOD VILLAGE WATER COMPANY (PUC),SONOMA,1013,309,1013,"Consecutive Connections,Groundwater & GWUDI"
CA4810800,CALIFORNIA STATE PRISON - SOLANO,SOLANO,5100,1,5100,"Consecutive Connections,Surface Water"
CA4400599,SUNSET BEACH MUTUAL WATER CO,SANTA CRUZ,182,65,182,Consecutive Connections
CA4200870,CASMALIA COMMUNITY SERVICES DISTRICT,SANTA BARBARA,234,53,234,"Consecutive Connections,Groundwater & GWUDI"
CA4900536,OCCIDENTAL COMMUNITY SERVICES DISTRICT,SONOMA,533,110,533,"Consecutive Connections,Groundwater & GWUDI"
CA4210007,MONTECITO WATER DIST,SANTA BARBARA,11881,4639,11881,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA4810008,CITY OF VACAVILLE,SOLANO,97155,30004,97155,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA4210011,CITY OF SANTA MARIA UTILITIES DEPARTMENT,SANTA BARBARA,109910,22717,109910,"Consecutive Connections,Groundwater & GWUDI"
CA4900588,LAWNDALE MUTUAL WATER COMPANY,SONOMA,218,62,218,Consecutive Connections
CA4810025,SID - PLEASANT HILLS RANCH,SOLANO,89,27,89,Surface Water
CA4500015,"SHASTA CSA - CASTELLA, #3",SHASTA,252,101,252,Surface Water
CA4500023,HAT CREEK HIGHLANDS MUTUAL WATER CO,SHASTA,88,50,88,Surface Water
CA4210028,CACHUMA PROJECT,SANTA BARBARA,0,40,0,Consecutive Connections
CA4410010,SANTA CRUZ WATER DEPARTMENT,SANTA CRUZ,95939,24821,95939,"Consecutive Connections,Groundwater & GWUDI,Spring Water,Surface Water"
CA4900532,SONOMA COUNTY CSA 41-JENNER,SONOMA,406,123,406,Surface Water
CA4300517,CHEMEKETA PARK MUTUAL WATER COMPANY,SANTA CLARA,346,153,346,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA4300520,RAINERI MUTUAL WATER COMPANY,SANTA CLARA,145,44,145,Surface Water
CA4410017,SOQUEL CREEK WATER DISTRICT,SANTA CRUZ,40644,14450,40644,"Consecutive Connections,Groundwater & GWUDI"
CA4300545,SARATOGA HEIGHTS MUTUAL WATER COMPANY,SANTA CLARA,258,92,258,Consecutive Connections
CA5000389,MONTEREY PARK TRACT CSD,STANISLAUS,186,51,186,Consecutive Connections
CA4910010,SONOMA COUNTY CSA 41-FITCH MOUNTAIN,SONOMA,1265,339,1265,Consecutive Connections
CA4500014,LAKESHORE HEIGHTS MUTUAL WATER,SHASTA,264,68,264,Surface Water
CA4910017,"WINDSOR, TOWN OF",SONOMA,25985,9018,25985,"Consecutive Connections,Groundwater & GWUDI"
CA4910019,FORESTVILLE WATER DISTRICT,SONOMA,3291,1010,3291,Consecutive Connections
CA4510006,CITY OF SHASTA LAKE,SHASTA,10657,3900,10657,Surface Water
CA4910701,U.S. COAST GUARD TRAINING CENTER,SONOMA,1422,217,1422,Consecutive Connections
CA4300740,MOUNTAIN SPRINGS MUTUAL WATER COMPANY,SANTA CLARA,40,18,40,"Consecutive Connections,Groundwater & GWUDI"
CA4510014,BELLA VISTA WATER DISTRICT,SHASTA,18612,6489,18612,"Groundwater & GWUDI,Surface Water"
CA4300831,MT. EDEN MUTUAL WATER COMPANY,SANTA CLARA,165,64,165,Consecutive Connections
CA4300978,BRUSH AND OLD WELL MUTUAL WATER COMPANY,SANTA CLARA,70,27,70,Consecutive Connections
CA5010040,SOUTH SAN JOAQUIN IRRIGATION DISTRICT,STANISLAUS,0,8,0,Surface Water
CA4310018,CITY OF CUPERTINO,SANTA CLARA,16336,4627,16530,"Consecutive Connections,Groundwater & GWUDI"
CA4510004,"SHASTA CSA - JONES VALLEY, #6",SHASTA,1119,479,1119,Surface Water
CA4510016,CLEAR CREEK CSD-ANDERSON,SHASTA,8900,2372,8900,"Groundwater & GWUDI,Surface Water"
CA1900146,SUNNYSIDE FARMS MUTUAL WATER COMPANY,LOS ANGELES,326,158,326,"Consecutive Connections,Groundwater & GWUDI"
CA4400608,FOREST SPRINGS,SANTA CRUZ,385,126,385,Consecutive Connections
CA1900155,WILSONA GARDENS MUTUAL,LOS ANGELES,129,39,129,"Consecutive Connections,Groundwater & GWUDI"
CA4910009,"SANTA ROSA, CITY OF",SONOMA,178177,53759,175775,"Consecutive Connections,Groundwater & GWUDI,Spring Water"
CA4910014,"ROHNERT PARK, CITY OF",SONOMA,42484,10052,42484,"Consecutive Connections,Groundwater & GWUDI"
CA4810007,CITY OF VALLEJO,SOLANO,126090,37973,126090,Surface Water
CA1900303,LLANO MUTUAL WATER COMPANY,LOS ANGELES,276,81,276,Consecutive Connections
CA4910003,PENNGROVE WATER COMPANY (PUC),SONOMA,1742,528,1742,Consecutive Connections
CA4710001,"DORRIS, CITY OF",SISKIYOU,887,438,887,"Groundwater & GWUDI,Surface Water"
CA4810026,SID - PEABODY,SOLANO,56,17,56,Consecutive Connections
CA5000010,TID/ LA GRANGE WATER SYSTEM,STANISLAUS,195,59,195,Surface Water
CA5010038,MODESTO IRRIGATION DISTRICT,STANISLAUS,18,2,18,Surface Water
CA4410002,SLVWD - FELTON WATER SYSTEM,SANTA CRUZ,4340,1353,4340,"Consecutive Connections,Spring Water,Surface Water"
CA4710011,"YREKA, CITY OF",SISKIYOU,7746,3015,7746,"Groundwater & GWUDI,Surface Water"
CA4500006,"SHASTA CSA - SUGARLOAF, #2",SHASTA,160,61,160,"Groundwater & GWUDI,Surface Water"
CA5310002,TRINITY CO. W.W. DIST #1,TRINITY,2324,656,2324,Surface Water
CA4500022,DEL ORO WATER CO. - HAT CREEK DISTRICT,SHASTA,211,63,211,Surface Water
CA4500028,"SHASTA CSA - CRAGVIEW, #23",SHASTA,218,66,218,Surface Water
CA5200503,MINERAL COUNTY WATER DISTRICT,TEHAMA,634,192,634,"Spring Water,Surface Water"
CA5010005,CITY OF MODESTO - SALIDA,STANISLAUS,14537,4405,14537,"Consecutive Connections,Groundwater & GWUDI"
CA5000408,WESTLEY CSD,STANISLAUS,70,35,70,Consecutive Connections
CA5010010,"MODESTO, CITY OF",STANISLAUS,218771,70422,218771,"Consecutive Connections,Groundwater & GWUDI"
CA5400728,GRIER MUTUAL WATER COMPANY,TULARE,97,99,97,"Consecutive Connections,Groundwater & GWUDI"
CA5010034,CITY OF MODESTO - NORTH TURLOCK,STANISLAUS,172,52,172,"Consecutive Connections,Groundwater & GWUDI"
CA5010019,"TURLOCK, CITY OF",STANISLAUS,72682,19172,72682,"Consecutive Connections,Groundwater & GWUDI"
CA5010031,CITY OF MODESTO - WALNUT MANOR,STANISLAUS,175,53,175,"Consecutive Connections,Groundwater & GWUDI"
CA5110002,CITY OF YUBA CITY,SUTTER,75322,18867,75322,"Groundwater & GWUDI,Surface Water"
CA5304501,SALYER MUTUAL WC (FORMERLY RIVERVIEW AC),TRINITY,231,70,231,Surface Water
CA4900584,TIMBER COVE COUNTY WATER DISTRICT,SONOMA,271,205,271,"Groundwater & GWUDI,Surface Water"
CA4900901,SOBRE VISTA WATER COMPANY,SONOMA,80,26,80,"Consecutive Connections,Groundwater & GWUDI"
CA1910004,GSWC - ARTESIA,LOS ANGELES,50230,10746,50230,"Consecutive Connections,Groundwater & GWUDI"
CA4610002,DOWNIEVILLE PUBLIC U.D.,SIERRA,783,234,783,Surface Water
CA1910010,CALIFORNIA WATER SERVICE CO.-LANCASTER,LOS ANGELES,1430,675,1430,"Consecutive Connections,Groundwater & GWUDI"
CA5400665,DEL ORO RIVER ISLAND SERV TERR #1,TULARE,1205,383,1205,"Groundwater & GWUDI,Surface Water"
CA5410011,SPRINGVILLE PUD,TULARE,1500,390,1500,Surface Water
CA1910019,"CERRITOS - CITY, WATER DEPT.",LOS ANGELES,49578,15750,49578,"Consecutive Connections,Groundwater & GWUDI"
CA4710007,"MONTAGUE, CITY OF",SISKIYOU,1495,536,1495,Surface Water
CA5304109,BURNT RANCH ESTATES,TRINITY,115,35,115,Surface Water
CA5301017,RUSH CREEK MUTUAL WATER SYSTEM,TRINITY,104,37,104,Surface Water
CA1910026,"COMPTON-CITY, WATER DEPT.",LOS ANGELES,74877,14188,74877,"Consecutive Connections,Groundwater & GWUDI"
CA5303002,INDIAN CREEK TRAILER PARK,TRINITY,43,35,43,Surface Water
CA4810010,SID - GIBSON CANYON,SOLANO,535,162,535,Surface Water
CA4810015,TRAVIS AFB WTP - VALLEJO,SOLANO,3,1,3,Surface Water
CA5000008,KNIGHTS FERRY COMM. SVC. DIST.,STANISLAUS,168,67,168,Surface Water
CA5510009,GROVELAND COMMUNITY SERV DIST,TUOLUMNE,3400,3255,3400,Surface Water
CA4900871,DE ANZA MOON VALLEY WATER COMPANY,SONOMA,691,247,691,"Consecutive Connections,Groundwater & GWUDI"
CA5601105,FILLMORE IRRIGATION CO,VENTURA,353,234,353,"Consecutive Connections,Groundwater & GWUDI"
CA5601117,SENIOR CANYON MUTUAL WATER CO,VENTURA,800,249,800,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA5601119,SIETE ROBLES MUTUAL WATER CO,VENTURA,323,95,323,"Consecutive Connections,Groundwater & GWUDI"
CA5601137,RINCON WATER & ROAD WORKS,VENTURA,25,27,25,Consecutive Connections
CA5400805,SOULTS MUTUAL WATER COMPANY,TULARE,110,36,110,Consecutive Connections
CA5602108,GARDEN ACRES MUTUAL WATER CO,VENTURA,1335,140,1335,"Consecutive Connections,Groundwater & GWUDI"
CA5500064,MULLER MUTUAL WATER COMPANY,TUOLUMNE,154,58,154,Consecutive Connections
CA5500080,TWAIN HARTE VALLEY MWC,TUOLUMNE,202,106,202,Surface Water
CA5602115,SAVIERS ROAD MUTUAL WATER CO,VENTURA,368,92,368,Consecutive Connections
CA5500104,CASCADE ESTATES,TUOLUMNE,316,113,316,"Consecutive Connections,Groundwater & GWUDI"
CA5610003,VENTURA CWWD NO. 17 - BELL CANYON,VENTURA,1946,717,1946,Consecutive Connections
CA5500116,PEPPERMINT CREEK MHP,TUOLUMNE,280,100,280,Surface Water
CA4910007,"SEA RANCH WATER COMPANY,THE (PUC)",SONOMA,1160,1935,1160,"Groundwater & GWUDI,Surface Water"
CA4910012,"SONOMA, CITY OF",SONOMA,11725,4341,11725,"Consecutive Connections,Groundwater & GWUDI"
CA4910013,VALLEY OF THE MOON WATER DISTRICT,SONOMA,23687,7048,23077,"Consecutive Connections,Groundwater & GWUDI"
CA1910040,"EL SEGUNDO-CITY, WATER DEPT.",LOS ANGELES,16898,6159,16898,"Consecutive Connections,Hauled Water"
CA5610024,CASITAS MUNICIPAL WATER DIST,VENTURA,11005,3165,11005,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA1910045,ANTELOPE VALLEY EAST KERN WATER AGENCY,LOS ANGELES,0,49,0,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA4900599,RANDAL'S RANCHETTE MUTUAL WATER COMPANY,SONOMA,200,29,200,"Consecutive Connections,Groundwater & GWUDI"
CA5010028,"CERES, CITY OF",STANISLAUS,48706,11809,48706,"Groundwater & GWUDI,Surface Water"
CA5610050,CALLEGUAS MUNICIPAL WATER DIST,VENTURA,0,93,0,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA5510005,TWAIN HARTE COMMUNITY SERVICES DISTRICT,TUOLUMNE,2378,1589,2378,"Groundwater & GWUDI,Surface Water"
CA5510007,DEL ORO WATER COMPANY - STRAWBERRY DIV.,TUOLUMNE,1289,392,1289,Surface Water
CA5010039,WESTERN HILLS WATER DISTRICT/DIABLO GRAN,STANISLAUS,2000,596,2000,Surface Water
CA1910059,SUBURBAN WATER SYSTEMS-LA MIRADA,LOS ANGELES,56793,15426,56793,"Consecutive Connections,Groundwater & GWUDI"
CA5710003,CITY OF WEST SACRAMENTO,YOLO,53355,15504,53355,Surface Water
CA5410022,CAMP NELSON WATER COMPANY,TULARE,130,300,130,"Consecutive Connections,Surface Water"
CA5710009,UC - DAVIS,YOLO,48828,696,48828,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA5410036,LSID-STRATHMORE SYSTEM,TULARE,500,161,500,Consecutive Connections
CA5602111,NYELAND ACRES MUTUAL WATER CO,VENTURA,972,183,972,"Consecutive Connections,Groundwater & GWUDI"
CA5602130,SOLANO VERDE MUTUAL WATER CO,VENTURA,100,34,100,Consecutive Connections
CA5602132,WATERS ROAD DOMESTIC USERS GROUP,VENTURA,25,16,25,Consecutive Connections
CA5810006,NORTH YUBA WATER DISTRICT,YUBA,2772,795,2772,Surface Water
CA5500060,MI WUK HEIGHTS MWC,TUOLUMNE,445,159,445,"Consecutive Connections,Groundwater & GWUDI"
CA5500074,SIERRA VILLAGE MUTUAL WATER CO,TUOLUMNE,361,129,361,"Consecutive Connections,Groundwater & GWUDI"
CA5610005,MEINERS OAKS CWD,VENTURA,4200,1280,4200,"Consecutive Connections,Groundwater & GWUDI"
CA5500120,49ER TRAILER RANCH,TUOLUMNE,115,80,115,"Consecutive Connections,Groundwater & GWUDI"
CA5500125,MOTHER LODE MOBILE ESTATES,TUOLUMNE,210,75,210,"Consecutive Connections,Groundwater & GWUDI"
CA5610007,OXNARD WATER DEPT,VENTURA,200232,43053,200232,"Consecutive Connections,Groundwater & GWUDI"
CA5500149,COLUMBIA MOBILE HOME PARK,TUOLUMNE,89,63,89,"Consecutive Connections,Groundwater & GWUDI"
CA5510002,TUD - PONDEROSA,TUOLUMNE,1753,631,1753,Surface Water
CA5510003,TUD - TUOLUMNE WATER SYSTEM,TUOLUMNE,1722,683,1722,Surface Water
CA5610020,THOUSAND OAKS WATER DEPT,VENTURA,53157,17167,53157,"Consecutive Connections,Groundwater & GWUDI"
CA5010035,CITY OF MODESTO - CENTRAL TURLOCK,STANISLAUS,119,36,119,Consecutive Connections
CA5610022,VENTURA RIVER WATER DISTRICT,VENTURA,6100,2171,6100,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA5510025,TUD - PHOENIX LAKE PARK,TUOLUMNE,151,54,151,"Consecutive Connections,Groundwater & GWUDI"
CA5610043,TRIUNFO WATER & SANITATION DISTRICT,VENTURA,13898,4604,13898,Consecutive Connections
CA1910075,LOS ANGELES CWWD 21-KAGEL CANYON,LOS ANGELES,579,258,579,Consecutive Connections
CA5510851,CDCR - SIERRA CONSERVATION CENTER,TUOLUMNE,3242,578,3242,Surface Water
CA5610059,GOLDEN STATE WATER COMPANY - SIMI VALLEY,VENTURA,44640,13710,44640,"Consecutive Connections,Groundwater & GWUDI"
CA5510023,SONORA MEADOWS MUTUAL WTR CO,TUOLUMNE,1123,449,1123,"Consecutive Connections,Groundwater & GWUDI"
CA1910083,"MANHATTAN BEACH-CITY, WATER DEPT.",LOS ANGELES,34668,13258,34668,"Consecutive Connections,Groundwater & GWUDI"
CA5610701,"NAVAL BASE VENTURA COUNTY, PORT HUENEME",VENTURA,8625,609,8625,"Consecutive Connections,Groundwater & GWUDI"
CA5601120,SISAR MUTUAL WATER CO,VENTURA,340,106,340,"Consecutive Connections,Groundwater & GWUDI"
CA5601110,MIDDLE ROAD MUTUAL WATER CO,VENTURA,134,48,134,Consecutive Connections
CA5603301,BRANDEIS BARDIN INSTITUTE,VENTURA,665,50,665,Consecutive Connections
CA5301002,LEWISTON COMMUNITY SERVICES DISTRICT,TRINITY,701,235,701,"Groundwater & GWUDI,Surface Water"
CA5601122,TICO MUTUAL WATER CO,VENTURA,70,38,70,"Consecutive Connections,Groundwater & GWUDI"
CA5602103,CYPRESS MUTUAL WATER CO INC,VENTURA,224,68,224,Consecutive Connections
CA5610009,PORT HUENEME CITY WATER DEPT,VENTURA,21954,5790,21954,"Consecutive Connections,Groundwater & GWUDI"
CA5710006,CITY OF WOODLAND,YOLO,61032,17488,61032,"Consecutive Connections,Groundwater & GWUDI"
CA5200534,PASKENTA COMM. SERVICES DIST.,TEHAMA,237,72,244,Surface Water
CA5610014,OJAI WATER SYSTEM,VENTURA,6801,2931,6801,"Consecutive Connections,Groundwater & GWUDI"
CA5610017,VENTURA WATER DEPARTMENT,VENTURA,113500,28888,110763,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA5610056,VINEYARD AVE ESTATES MWC,VENTURA,1200,342,1200,"Consecutive Connections,Groundwater & GWUDI"
CA1910156,"BEVERLY HILLS-CITY, WATER DEPT.",LOS ANGELES,40856,10100,40856,"Consecutive Connections,Groundwater & GWUDI"
CA5304102,TRINITY VILLAGE MUTUAL WATER,TRINITY,332,192,332,Surface Water
CA5010023,CITY OF MODESTO - SOUTH TURLOCK,STANISLAUS,1099,333,1099,"Consecutive Connections,Groundwater & GWUDI"
CA1910191,"NORWALK - CITY, WATER DEPT.",LOS ANGELES,17790,5398,17790,"Consecutive Connections,Groundwater & GWUDI"
CA1910213,"TORRANCE-CITY, WATER DEPT.",LOS ANGELES,106183,27497,106183,"Consecutive Connections,Groundwater & GWUDI"
CA1910218,LA HABRA HEIGHTS CWD,LOS ANGELES,5682,2002,5682,"Consecutive Connections,Groundwater & GWUDI"
CA1910223,GSWC-SOUTH SAN GABRIEL,LOS ANGELES,25907,4997,25907,"Consecutive Connections,Groundwater & GWUDI"
CA5410503,NPS-WOLVERTON,TULARE,2940,125,2940,"Groundwater & GWUDI,Surface Water"
CA1910247,SANTA CLARITA VALLEY W.A.-CASTAIC DIV.,LOS ANGELES,9967,1910,9967,"Consecutive Connections,Groundwater & GWUDI"
CA1910250,SANTA CLARITA VALLEY W.A.-PINETREE DIV.,LOS ANGELES,15713,2823,15713,"Consecutive Connections,Groundwater & GWUDI"
CA5510006,MI WUK VILLAGE MUT WTR CO,TUOLUMNE,2156,770,2156,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA5510011,COLD SPRINGS WATER CO,TUOLUMNE,1771,538,1771,"Groundwater & GWUDI,Surface Water"
CA5510852,CAL FIRE BASELINE CONSERVATION CAMP,TUOLUMNE,150,2,150,"Groundwater & GWUDI,Surface Water"
CA5601401,KROTONA INSTITUTE,VENTURA,30,31,30,"Consecutive Connections,Groundwater & GWUDI"
CA5304502,"SALYER HEIGHTS W.S., INC",TRINITY,130,40,130,Surface Water
CA5310001,WEAVERVILLE C.S.D.,TRINITY,3308,1658,3308,Surface Water
CA5310003,TRINITY CENTER M.W.C.          .,TRINITY,729,260,729,Surface Water
CA5610018,VENTURA CWWD NO. 1 - MOORPARK,VENTURA,36625,11011,36625,"Consecutive Connections,Groundwater & GWUDI"
CA5410006,"LINDSAY, CITY OF",TULARE,12659,3085,12659,"Groundwater & GWUDI,Surface Water"
CA5610081,CAL AMERICAN WC - LAS POSAS ESTATES,VENTURA,2039,618,2039,Consecutive Connections
CA2010003,BASS LAKE WATER COMPANY,MADERA,4527,1017,4527,"Groundwater & GWUDI,Surface Water"
CA5500053,LEISURE PINES MUTUAL WATER CO,TUOLUMNE,340,108,340,"Consecutive Connections,Groundwater & GWUDI"
CA5510001,TUD - SONORA/JAMESTOWN WATER SYSTEM,TUOLUMNE,10814,4800,10814,"Groundwater & GWUDI,Surface Water"
CA5510004,PINECREST PERMITTEES ASSN,TUOLUMNE,1253,390,1253,"Groundwater & GWUDI,Surface Water"
CA5510012,TUD - UPPER BASIN WATER SYSTEM,TUOLUMNE,10702,3932,10702,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA5510013,TUD - COLUMBIA WATER SYSTEM,TUOLUMNE,5365,2033,5365,"Consecutive Connections,Surface Water"
CA5410007,LSID - TONYVILLE,TULARE,500,50,500,"Groundwater & GWUDI,Surface Water"
CA5410012,STRATHMORE PUBLIC UTIL DIST,TULARE,1690,473,1690,"Groundwater & GWUDI,Surface Water"
CA5410038,TERRA BELLA IRRIGATION DISTRICT - TBT,TULARE,3056,803,3056,"Groundwater & GWUDI,Surface Water"
CA5410041,CWS - TULCO WATER COMPANY,TULARE,716,182,716,"Consecutive Connections,Groundwater & GWUDI"
CA5610008,PLEASANT VALLEY MUTUAL WATER CO,VENTURA,5000,1644,5000,"Consecutive Connections,Groundwater & GWUDI"
CA5500193,TAMARRON MOBILE HOME PARK,TUOLUMNE,225,101,225,"Consecutive Connections,Groundwater & GWUDI"
CA5610015,VENTURA CWWD NO. 19 - SOMIS,VENTURA,1429,1094,1429,"Consecutive Connections,Groundwater & GWUDI"
CA5610016,CALIFORNIA WATER SERVICE CO - WESTLAKE,VENTURA,19512,6923,19512,Consecutive Connections
CA5610019,CAMARILLO WATER DEPT,VENTURA,46848,13910,46848,"Consecutive Connections,Groundwater & GWUDI"
CA5510015,TUD - CEDAR RIDGE WATER SYSTEM,TUOLUMNE,1879,673,1879,"Groundwater & GWUDI,Surface Water"
CA5610046,UNITED WTR CONS DIST,VENTURA,0,1,0,"Groundwater & GWUDI,Surface Water"
CA5510033,TUD-SCENIC VIEW/SCENIC BROOK,TUOLUMNE,336,121,336,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA5610058,CRESTVIEW MUTUAL WATER CO,VENTURA,2079,630,2079,"Consecutive Connections,Groundwater & GWUDI"
CA5601104,CASITAS MUTUAL WATER COMPANY,VENTURA,238,83,238,"Consecutive Connections,Groundwater & GWUDI"
CA5610080,PORT HUENEME WATER AGENCY,VENTURA,0,7,0,Consecutive Connections
CA5710001,CITY OF DAVIS,YOLO,67217,17320,67217,"Consecutive Connections,Groundwater & GWUDI"
CA5610001,DEMPSEY ROAD MUTUAL WATER CO,VENTURA,990,283,990,"Consecutive Connections,Groundwater & GWUDI"
CA2310004,"WILLITS, CITY OF",MENDOCINO,6175,2386,6175,"Groundwater & GWUDI,Surface Water"
CA2310009,BROOKTRAILS TOWNSHIP CSD,MENDOCINO,3632,1554,3632,Surface Water
CA5610023,VENTURA WWD NO. 8 - SIMI VALLEY,VENTURA,94738,25887,94738,"Consecutive Connections,Groundwater & GWUDI"
CA5610039,CHANNEL ISLANDS BEACH CSD,VENTURA,4861,1866,4861,Consecutive Connections
CA5610040,CAL AMERICAN WATER CO,VENTURA,66809,20245,66809,Consecutive Connections
CA5610063,CAMROSA WATER DISTRICT,VENTURA,32700,9034,32700,"Consecutive Connections,Groundwater & GWUDI"
CA5610700,"NAVAL BASE VENTURA COUNTY, POINT MUGU",VENTURA,5700,928,5700,Consecutive Connections
CA2410002,CITY OF DOS PALOS,MERCED,7452,2521,7452,Surface Water
CA5800924,CAMPTONVILLE COMMUNITY SERV DIST,YUBA,180,85,180,"Groundwater & GWUDI,Surface Water"
CA5810005,NEVADA ID - SMARTSVILLE,YUBA,122,43,122,Surface Water
CA2610004,JUNE LAKE PUD - DOWN CANYON,MONO,2810,388,2810,Surface Water
CA2701280,NEPENTHE WS,MONTEREY,550,11,550,"Groundwater & GWUDI,Surface Water"
CA2710021,CAL AM WATER COMPANY - TORO,MONTEREY,1065,419,1065,"Consecutive Connections,Groundwater & GWUDI"
CA2800526,BERRYESSA ESTATES (LBRID),NAPA,498,186,498,Surface Water
CA2810003,"NAPA, CITY OF",NAPA,85005,24950,85005,"Consecutive Connections,Surface Water"
CA2810013,BERRYESSA HIGHLANDS,NAPA,669,248,669,Surface Water
CA2910001,CITY OF GRASS VALLEY,NEVADA,4947,2486,4947,Surface Water
CA2910004,"NEVADA ID - E. GEORGE, BANNER MOUNTAIN",NEVADA,17154,6151,17154,"Consecutive Connections,Surface Water"
CA2910014,NEVADA ID - LAKE OF PINES,NEVADA,6870,2447,6870,Surface Water
CA2910023,NEVADA ID - LAKE WILDWOOD,NEVADA,9108,3217,9108,Surface Water
CA3010030,CITY OF SAN JUAN CAPISTRANO,ORANGE,38958,10902,38958,"Consecutive Connections,Groundwater & GWUDI"
CA3010069,CITY OF FOUNTAIN VALLEY,ORANGE,56747,16935,56747,"Consecutive Connections,Groundwater & GWUDI"
CA3010092,IRVINE RANCH WATER DISTRICT,ORANGE,468941,129057,468941,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA3010100,CITY OF LA PALMA,ORANGE,15948,4368,15948,"Consecutive Connections,Groundwater & GWUDI,Hauled Water"
CA3010101,SANTA MARGARITA WATER DISTRICT,ORANGE,164604,56725,164604,Consecutive Connections
CA3100040,SHADY GLEN COMM WATER SYSTEM,PLACER,200,121,200,Surface Water
CA3103835,LAKEVIEW HILLS COMMUNITY ASSOC,PLACER,499,153,499,Consecutive Connections
CA3110011,TAHOE CITY PUD - MCKINNEY/QUAIL,PLACER,844,560,844,"Groundwater & GWUDI,Surface Water"
CA3110024,PLACER CWA - ALTA,PLACER,700,274,700,Surface Water
CA3110042,TAHOE SWISS VILLAGE UTILITY,PLACER,3411,413,3411,"Groundwater & GWUDI,Surface Water"
CA3110124,PLACER CWA - MONTE VISTA,PLACER,34,18,34,Surface Water
CA3200107,GRIZZLY LAKE CSD-CROCKER/WELCH,PLUMAS,215,73,215,"Consecutive Connections,Groundwater & GWUDI"
CA3301937,MESQUITE MUTUAL WATER CO.,RIVERSIDE,42,16,42,Consecutive Connections
CA3301943,PLANTATION ON THE LAKE PARK,RIVERSIDE,889,581,889,"Consecutive Connections,Groundwater & GWUDI"
CA3310012,ELSINORE VALLEY MWD,RIVERSIDE,165586,47076,165586,"Consecutive Connections,Groundwater & GWUDI,Surface Water"
CA3310025,"NORCO, CITY OF",RIVERSIDE,24909,7422,24909,"Consecutive Connections,Groundwater & GWUDI"
CA3310033,SANTA ANA RIVER WATER COMPANY,RIVERSIDE,5405,1721,5405,"Consecutive Connections,Groundwater & GWUDI"
CA3310046,FARM MUTUAL W.C. (THE),RIVERSIDE,4026,1265,4026,"Consecutive Connections,Groundwater & GWUDI"
